id_operation,reference,libelle_operation,date_operation,date_comptable,montant,sens,type_operation,statut_operation,id_compte
7743,OP007743,Le sans seuil.,2025-04-16,2025-04-16,1434,CREDIT,versement,en attente,55
7744,OP007744,Longtemps violent.,2025-03-10,2025-03-10,1010,CREDIT,retrait,valide,55
7745,OP007745,Voiture.,2025-03-12,2025-03-12,557,DEBIT,retrait,en attente,55
7746,OP007746,Auquel courage plaire reposer.,2025-03-12,2025-03-12,894,CREDIT,virement,valide,55
7747,OP007747,Lien un cela.,2025-02-26,2025-02-26,883,CREDIT,virement,en attente,55
7748,OP007748,Souffrance voler toucher.,2025-02-21,2025-02-21,504,DEBIT,versement,en attente,55
7749,OP007749,Avouer signe bien.,2025-02-18,2025-02-18,530,DEBIT,versement,valide,55
7750,OP007750,Enlever supposer.,2025-02-04,2025-02-04,47,DEBIT,versement,valide,55
7751,OP007751,Face clef chasse.,2025-02-03,2025-02-03,680,CREDIT,versement,en attente,55
7752,OP007752,Sans cacher projet.,2025-02-11,2025-02-11,1329,DEBIT,versement,en attente,55
7753,OP007753,Pleurer profondément.,2025-01-01,2025-01-01,53,CREDIT,versement,en attente,55
7754,OP007754,Fidèle rien plonger.,2025-01-18,2025-01-18,1236,CREDIT,retrait,valide,55
7755,OP007755,Année fonction reconnaître.,2025-01-03,2025-01-03,148,CREDIT,retrait,valide,55
7756,OP007756,Répéter notre.,2024-12-07,2024-12-07,1044,DEBIT,retrait,valide,55
7757,OP007757,Autant grâce poche.,2024-11-26,2024-11-26,1809,DEBIT,retrait,valide,55
7758,OP007758,Souffler froid.,2024-12-06,2024-12-06,1934,DEBIT,virement,en attente,55
7759,OP007759,Autre ce.,2024-11-22,2024-11-22,561,DEBIT,versement,en attente,55
7760,OP007760,Arrière sourire plein.,2024-10-27,2024-10-27,1009,DEBIT,versement,valide,55
7761,OP007761,Bataille nez tel grave.,2024-11-07,2024-11-07,1038,DEBIT,virement,valide,55
7762,OP007762,Regretter chef.,2024-11-15,2024-11-15,1976,DEBIT,retrait,en attente,55
7763,OP007763,Tôt.,2024-10-15,2024-10-15,1808,DEBIT,virement,valide,55
7764,OP007764,Officier objet.,2024-10-12,2024-10-12,1967,DEBIT,virement,en attente,55
7765,OP007765,Absolument trente autre.,2024-10-07,2024-10-07,1005,CREDIT,virement,en attente,55
7766,OP007766,Jour quinze.,2024-10-19,2024-10-19,1698,DEBIT,versement,en attente,55
7767,OP007767,Respect.,2024-09-25,2024-09-25,1836,CREDIT,virement,en attente,55
7768,OP007768,Juste derrière promettre.,2024-08-28,2024-08-28,953,DEBIT,retrait,valide,55
7769,OP007769,Fixe étendue papier.,2024-09-13,2024-09-13,581,DEBIT,retrait,en attente,55
7770,OP007770,Créer rouge voiture.,2024-09-13,2024-09-13,304,DEBIT,retrait,en attente,55
7771,OP007771,Établir.,2024-07-28,2024-07-28,1013,CREDIT,virement,valide,55
7772,OP007772,Soit titre jeune pain.,2024-07-29,2024-07-29,1844,CREDIT,versement,valide,55
7773,OP007773,Bas dégager même oui.,2024-08-19,2024-08-19,1257,CREDIT,virement,valide,55
7774,OP007774,Pleurer route été.,2024-06-30,2024-06-30,498,CREDIT,retrait,valide,55
7775,OP007775,Adresser tomber.,2024-07-08,2024-07-08,1340,CREDIT,virement,en attente,55
7776,OP007776,Crise fer.,2024-07-15,2024-07-15,711,DEBIT,versement,en attente,55
7777,OP007777,Charger.,2024-07-01,2024-07-01,288,CREDIT,virement,valide,55
7778,OP007778,Grave sec.,2024-06-08,2024-06-08,745,CREDIT,retrait,valide,55
7779,OP007779,Terrible être banc.,2024-06-07,2024-06-07,614,DEBIT,retrait,valide,55
7780,OP007780,Plusieurs lumière suivant.,2024-06-05,2024-06-05,1208,CREDIT,retrait,valide,55
7781,OP007781,Sou arrivée.,2024-06-12,2024-06-12,1076,DEBIT,retrait,valide,55
7782,OP007782,Que commencement.,2024-06-15,2024-06-15,1203,DEBIT,virement,valide,55
7783,OP007783,Or demander apparence.,2024-05-16,2024-05-16,218,DEBIT,virement,valide,55
7784,OP007784,Hors étendre.,2024-05-18,2024-05-18,228,DEBIT,retrait,en attente,55
7785,OP007785,Pauvre haine vue.,2024-05-13,2024-05-13,773,DEBIT,virement,en attente,55
7786,OP007786,Monter embrasser.,2024-05-07,2024-05-07,1191,CREDIT,versement,en attente,55
7787,OP007787,Bas véritable lequel.,2024-03-27,2024-03-27,1805,DEBIT,virement,valide,55
7788,OP007788,Repousser dont madame.,2024-04-15,2024-04-15,1695,DEBIT,virement,valide,55
7789,OP007789,Juger falloir.,2024-03-23,2024-03-23,358,DEBIT,versement,en attente,55
7790,OP007790,Taire humide.,2024-03-25,2024-03-25,520,CREDIT,versement,en attente,55
7791,OP007791,Service inquiéter.,2024-04-18,2024-04-18,1937,CREDIT,virement,valide,55
7792,OP007792,Capable.,2024-03-04,2024-03-04,34,CREDIT,versement,en attente,55
7793,OP007793,Cheval penser indiquer or.,2024-03-03,2024-03-03,430,CREDIT,versement,valide,55
7794,OP007794,Se parmi course.,2024-03-16,2024-03-16,471,DEBIT,retrait,valide,55
7795,OP007795,Cas tourner poser.,2024-02-07,2024-02-07,1340,DEBIT,versement,valide,55
7796,OP007796,Coup caractère inquiéter vol.,2024-01-31,2024-01-31,1668,DEBIT,retrait,valide,55
7797,OP007797,Tellement gauche arriver.,2024-02-08,2024-02-08,228,DEBIT,virement,en attente,55
7798,OP007798,Instinct courir.,2024-01-10,2024-01-10,562,DEBIT,versement,valide,55
7799,OP007799,Forcer curiosité coeur.,2024-01-13,2024-01-13,919,CREDIT,versement,en attente,55
7800,OP007800,Mériter bord.,2023-12-27,2023-12-27,1656,DEBIT,versement,valide,55
7801,OP007801,Sourire épais revenir presque.,2024-01-16,2024-01-16,467,DEBIT,retrait,valide,55
7802,OP007802,Enfin effet.,2023-12-29,2023-12-29,522,CREDIT,retrait,valide,55
7803,OP007803,Cesser dominer soir.,2023-11-23,2023-11-23,760,CREDIT,retrait,valide,55
7804,OP007804,Recevoir respecter second.,2023-12-05,2023-12-05,1763,CREDIT,virement,valide,55
7805,OP007805,Honte paysan portier.,2023-12-09,2023-12-09,1881,DEBIT,retrait,en attente,55
7806,OP007806,Peu beau.,2023-11-29,2023-11-29,1941,DEBIT,virement,en attente,55
7807,OP007807,Chemin supposer commander.,2023-10-27,2023-10-27,217,DEBIT,versement,valide,55
7808,OP007808,On sauter condition.,2023-10-29,2023-10-29,1147,DEBIT,versement,valide,55
7809,OP007809,Public plonger figure.,2023-11-03,2023-11-03,669,DEBIT,virement,en attente,55
7810,OP007810,Vide entier feuille.,2023-11-04,2023-11-04,995,DEBIT,retrait,en attente,55
7811,OP007811,Comme.,2023-10-27,2023-10-27,735,DEBIT,retrait,valide,55
7812,OP007812,Frais essayer.,2023-10-06,2023-10-06,1587,CREDIT,virement,en attente,55
7813,OP007813,Événement avouer vieux.,2023-09-22,2023-09-22,1662,DEBIT,virement,valide,55
7814,OP007814,Espace.,2023-10-05,2023-10-05,1590,DEBIT,retrait,en attente,55
7815,OP007815,Facile métier rêve.,2023-10-06,2023-10-06,1404,CREDIT,virement,en attente,55
7816,OP007816,Plutôt pleurer pont.,2023-08-26,2023-08-26,1864,DEBIT,virement,valide,55
7817,OP007817,Ne.,2023-09-01,2023-09-01,1625,DEBIT,versement,en attente,55
7818,OP007818,Perdu examiner sérieux.,2023-08-28,2023-08-28,201,DEBIT,versement,en attente,55
7819,OP007819,Jeu retomber passé.,2023-07-27,2023-07-27,461,DEBIT,versement,valide,55
7820,OP007820,Ventre âge.,2023-08-04,2023-08-04,430,DEBIT,virement,en attente,55
7821,OP007821,Rester puisque signe.,2023-07-29,2023-07-29,126,DEBIT,retrait,en attente,55
7822,OP007822,Angoisse ainsi puisque.,2023-07-31,2023-07-31,168,CREDIT,virement,valide,55
7823,OP007823,Prochain obtenir.,2023-07-01,2023-07-01,1302,DEBIT,virement,en attente,55
7824,OP007824,Le chambre.,2023-07-16,2023-07-16,1670,DEBIT,virement,valide,55
7825,OP007825,Glisser premier.,2023-07-10,2023-07-10,1893,CREDIT,versement,valide,55
7826,OP007826,Admettre poète.,2023-07-18,2023-07-18,986,DEBIT,virement,en attente,55
7827,OP007827,Peur idée santé.,2023-05-24,2023-05-24,563,CREDIT,versement,en attente,55
7828,OP007828,Muet roche.,2023-06-15,2023-06-15,621,CREDIT,versement,en attente,55
7829,OP007829,Plaisir portier.,2023-06-04,2023-06-04,509,DEBIT,retrait,en attente,55
7830,OP007830,Sous guère beauté mêler.,2023-04-25,2023-04-25,879,CREDIT,virement,valide,55
7831,OP007831,Fête.,2023-05-09,2023-05-09,1477,DEBIT,retrait,en attente,55
7832,OP007832,Connaître envelopper époque.,2023-04-30,2023-04-30,1311,DEBIT,virement,valide,55
7833,OP007833,Âme.,2023-04-14,2023-04-14,1866,DEBIT,versement,en attente,55
7834,OP007834,Couvrir loi sortir joue.,2023-04-04,2023-04-04,1133,DEBIT,virement,en attente,55
7835,OP007835,Surveiller accuser.,2023-03-28,2023-03-28,1447,CREDIT,virement,valide,55
7836,OP007836,Travail traverser façon.,2023-04-01,2023-04-01,1247,CREDIT,versement,en attente,55
7837,OP007837,Race humain.,2023-03-09,2023-03-09,901,CREDIT,versement,en attente,55
7838,OP007838,Naître tard assez.,2023-02-24,2023-02-24,1437,DEBIT,versement,en attente,55
7839,OP007839,Tout nom réfléchir.,2023-03-11,2023-03-11,612,DEBIT,virement,en attente,55
7840,OP007840,De examiner.,2023-03-11,2023-03-11,123,CREDIT,virement,en attente,55
7841,OP007841,Souffrir cour.,2023-01-29,2023-01-29,677,CREDIT,retrait,en attente,55
7842,OP007842,Devoir comment.,2023-02-19,2023-02-19,1165,DEBIT,virement,valide,55
7843,OP007843,Compagnon repas.,2023-01-27,2023-01-27,816,CREDIT,retrait,valide,55
7844,OP007844,Plusieurs couler.,2023-02-18,2023-02-18,1903,DEBIT,virement,valide,55
7845,OP007845,Cou.,2023-02-11,2023-02-11,1779,DEBIT,retrait,valide,55
7846,OP007846,Lui partout courage.,2022-12-27,2022-12-27,1298,DEBIT,retrait,en attente,55
7847,OP007847,Empêcher.,2023-01-19,2023-01-19,1179,DEBIT,retrait,en attente,55
7848,OP007848,Parfaitement dent changement.,2023-01-06,2023-01-06,745,CREDIT,versement,en attente,55
7849,OP007849,Suivre puissance affaire.,2023-01-19,2023-01-19,110,DEBIT,virement,en attente,55
7850,OP007850,Saint pleurer.,2025-12-19,2025-12-19,609,CREDIT,retrait,en attente,56
7851,OP007851,Trou diriger lentement.,2025-12-11,2025-12-11,1286,CREDIT,retrait,valide,56
7852,OP007852,Acte partager.,2025-12-10,2025-12-10,1508,CREDIT,retrait,valide,56
7853,OP007853,Bonheur secret secrétaire.,2025-11-06,2025-11-06,48,CREDIT,versement,valide,56
7854,OP007854,Tellement produire admettre.,2025-10-23,2025-10-23,587,CREDIT,retrait,valide,56
7855,OP007855,Juge salle jeune.,2025-11-09,2025-11-09,918,CREDIT,virement,valide,56
7856,OP007856,Établir voile.,2025-11-13,2025-11-13,1096,DEBIT,versement,en attente,56
7857,OP007857,Écarter pendre.,2025-10-09,2025-10-09,1522,DEBIT,virement,valide,56
7858,OP007858,Être remonter.,2025-10-14,2025-10-14,1377,DEBIT,retrait,en attente,56
7859,OP007859,Effet image rentrer.,2025-10-14,2025-10-14,1405,CREDIT,virement,valide,56
7860,OP007860,Livre trouver.,2025-10-08,2025-10-08,1169,CREDIT,versement,valide,56
7861,OP007861,Doute.,2025-10-10,2025-10-10,502,DEBIT,retrait,valide,56
7862,OP007862,Que fort.,2025-08-23,2025-08-23,1726,DEBIT,retrait,en attente,56
7863,OP007863,Cours crise.,2025-09-17,2025-09-17,1304,CREDIT,versement,en attente,56
7864,OP007864,Ainsi aile attaquer.,2025-09-04,2025-09-04,1954,CREDIT,versement,en attente,56
7865,OP007865,Vaincre tourner.,2025-09-13,2025-09-13,1686,DEBIT,versement,valide,56
7866,OP007866,Surprendre reprendre.,2025-08-12,2025-08-12,1601,DEBIT,versement,valide,56
7867,OP007867,Force retrouver.,2025-08-16,2025-08-16,1205,CREDIT,retrait,en attente,56
7868,OP007868,Militaire surprendre durant.,2025-08-18,2025-08-18,342,CREDIT,retrait,en attente,56
7869,OP007869,Poids humain user.,2025-08-16,2025-08-16,856,CREDIT,retrait,en attente,56
7870,OP007870,Roi commander souvenir.,2025-08-07,2025-08-07,1225,CREDIT,retrait,en attente,56
7871,OP007871,Action disposer.,2025-07-03,2025-07-03,1253,DEBIT,retrait,en attente,56
7872,OP007872,Rideau répondre.,2025-07-17,2025-07-17,1938,DEBIT,virement,valide,56
7873,OP007873,Demande.,2025-06-22,2025-06-22,190,DEBIT,retrait,valide,56
7874,OP007874,Sec consentir cependant.,2025-07-11,2025-07-11,1938,CREDIT,retrait,valide,56
7875,OP007875,Oiseau très huit partout.,2025-06-25,2025-06-25,1194,CREDIT,versement,en attente,56
7876,OP007876,Aller connaître éloigner.,2025-06-17,2025-06-17,1479,CREDIT,retrait,en attente,56
7877,OP007877,Ailleurs.,2025-06-19,2025-06-19,1830,DEBIT,versement,en attente,56
7878,OP007878,Prière épaule séparer autant.,2025-06-07,2025-06-07,705,CREDIT,retrait,valide,56
7879,OP007879,Montagne oeil.,2025-05-25,2025-05-25,1197,DEBIT,versement,en attente,56
7880,OP007880,Vivant moyen.,2025-06-02,2025-06-02,1528,CREDIT,versement,valide,56
7881,OP007881,Gagner genou si.,2025-05-04,2025-05-04,1549,DEBIT,retrait,en attente,56
7882,OP007882,Monsieur existence fidèle.,2025-04-28,2025-04-28,1317,CREDIT,retrait,en attente,56
7883,OP007883,Oeuvre pleurer maintenir.,2025-04-22,2025-04-22,1181,CREDIT,virement,en attente,56
7884,OP007884,Réalité herbe.,2025-05-03,2025-05-03,102,CREDIT,virement,en attente,56
7885,OP007885,Sortir apercevoir.,2025-04-22,2025-04-22,313,CREDIT,virement,valide,56
7886,OP007886,Suivant chasser.,2025-04-05,2025-04-05,261,CREDIT,virement,en attente,56
7887,OP007887,Éclairer compagnie combat.,2025-04-10,2025-04-10,914,CREDIT,retrait,en attente,56
7888,OP007888,Même qualité.,2025-04-06,2025-04-06,1431,CREDIT,virement,valide,56
7889,OP007889,Centre rejeter.,2025-04-01,2025-04-01,256,DEBIT,retrait,valide,56
7890,OP007890,Réel sourire.,2025-04-07,2025-04-07,1727,CREDIT,virement,en attente,56
7891,OP007891,François.,2025-02-26,2025-02-26,1338,DEBIT,virement,en attente,56
7892,OP007892,Paix fenêtre.,2025-03-06,2025-03-06,1780,CREDIT,virement,en attente,56
7893,OP007893,Amener cercle.,2025-03-06,2025-03-06,1550,CREDIT,retrait,valide,56
7894,OP007894,Pointe naturel.,2025-03-19,2025-03-19,1296,CREDIT,versement,en attente,56
7895,OP007895,Juste confier commencement.,2025-02-24,2025-02-24,1620,DEBIT,versement,en attente,56
7896,OP007896,Examiner arracher secret.,2025-02-18,2025-02-18,1364,CREDIT,retrait,en attente,56
7897,OP007897,Entretenir fonction.,2025-02-04,2025-02-04,1988,CREDIT,virement,en attente,56
7898,OP007898,Bande voile.,2025-02-18,2025-02-18,737,CREDIT,retrait,valide,56
7899,OP007899,Ombre.,2025-02-15,2025-02-15,1995,CREDIT,versement,valide,56
7900,OP007900,D'Autres pas.,2025-01-17,2025-01-17,747,CREDIT,retrait,en attente,56
7901,OP007901,Discuter mal.,2024-12-31,2024-12-31,587,DEBIT,versement,en attente,56
7902,OP007902,Elle le.,2025-01-05,2025-01-05,1673,CREDIT,virement,en attente,56
7903,OP007903,Accomplir déclarer.,2025-01-07,2025-01-07,1300,DEBIT,retrait,en attente,56
7904,OP007904,Où cerveau juge.,2025-01-11,2025-01-11,1922,CREDIT,retrait,en attente,56
7905,OP007905,Adresser pur.,2024-12-09,2024-12-09,1463,CREDIT,retrait,en attente,56
7906,OP007906,Figurer décrire relever.,2024-12-13,2024-12-13,505,CREDIT,versement,en attente,56
7907,OP007907,Entrer immobile.,2024-12-14,2024-12-14,16,CREDIT,virement,en attente,56
7908,OP007908,Officier taire.,2024-12-13,2024-12-13,1608,DEBIT,versement,en attente,56
7909,OP007909,Vieux dieu mener.,2024-12-14,2024-12-14,973,CREDIT,virement,valide,56
7910,OP007910,Troubler bien.,2024-11-07,2024-11-07,1181,CREDIT,versement,en attente,56
7911,OP007911,Son défendre.,2024-11-18,2024-11-18,1948,CREDIT,virement,en attente,56
7912,OP007912,Exprimer fonction troisième.,2024-10-24,2024-10-24,835,DEBIT,virement,en attente,56
7913,OP007913,Résultat désigner.,2024-11-06,2024-11-06,1670,DEBIT,versement,valide,56
7914,OP007914,Amener delà.,2024-10-06,2024-10-06,1405,CREDIT,retrait,valide,56
7915,OP007915,Miser précéder en.,2024-09-29,2024-09-29,1862,CREDIT,virement,en attente,56
7916,OP007916,Fait presser cour théâtre.,2024-10-18,2024-10-18,125,CREDIT,versement,en attente,56
7917,OP007917,Lueur nez.,2024-09-24,2024-09-24,220,CREDIT,retrait,valide,56
7918,OP007918,Mari dresser.,2024-09-04,2024-09-04,1793,CREDIT,versement,en attente,56
7919,OP007919,Pouvoir marché remplacer.,2024-09-15,2024-09-15,579,CREDIT,virement,en attente,56
7920,OP007920,Faire plein libre.,2024-09-10,2024-09-10,1165,DEBIT,versement,valide,56
7921,OP007921,Peser rencontre.,2024-09-07,2024-09-07,405,CREDIT,versement,en attente,56
7922,OP007922,Aussitôt recevoir.,2024-07-23,2024-07-23,1722,CREDIT,virement,en attente,56
7923,OP007923,Frais.,2024-07-31,2024-07-31,370,CREDIT,virement,valide,56
7924,OP007924,Français trace.,2024-08-07,2024-08-07,1251,DEBIT,retrait,en attente,56
7925,OP007925,Président simplement fait.,2024-07-04,2024-07-04,1095,DEBIT,retrait,valide,56
7926,OP007926,Signe dimanche terrible.,2024-07-13,2024-07-13,119,CREDIT,versement,valide,56
7927,OP007927,Diriger.,2024-07-19,2024-07-19,1082,DEBIT,virement,valide,56
7928,OP007928,Tout l'une.,2024-06-25,2024-06-25,1750,CREDIT,versement,valide,56
7929,OP007929,Espérer.,2024-07-15,2024-07-15,437,CREDIT,retrait,valide,56
7930,OP007930,Faire appartenir place renverser.,2024-05-24,2024-05-24,895,DEBIT,retrait,en attente,56
7931,OP007931,Menacer douter résister.,2024-06-16,2024-06-16,1140,DEBIT,virement,en attente,56
7932,OP007932,Ouvert accorder puisque.,2024-05-29,2024-05-29,1192,CREDIT,versement,valide,56
7933,OP007933,Fusil mauvais.,2024-04-29,2024-04-29,1431,DEBIT,versement,en attente,56
7934,OP007934,Nouveau.,2024-05-06,2024-05-06,1855,CREDIT,virement,valide,56
7935,OP007935,Autant etc fleur.,2024-05-17,2024-05-17,229,DEBIT,versement,en attente,56
7936,OP007936,Simplement chaque politique.,2024-04-16,2024-04-16,548,CREDIT,retrait,en attente,56
7937,OP007937,Rejeter vague espace.,2024-04-16,2024-04-16,178,DEBIT,virement,valide,56
7938,OP007938,Cause pierre personne.,2024-03-24,2024-03-24,482,DEBIT,retrait,en attente,56
7939,OP007939,Ruine suivant.,2024-04-06,2024-04-06,1402,CREDIT,versement,en attente,56
7940,OP007940,Peser servir vif.,2024-04-15,2024-04-15,454,CREDIT,virement,valide,56
7941,OP007941,Impossible type.,2024-03-04,2024-03-04,741,CREDIT,virement,en attente,56
7942,OP007942,Effacer toujours pointe.,2024-03-07,2024-03-07,506,CREDIT,versement,en attente,56
7943,OP007943,Apporter étudier nuit.,2024-03-12,2024-03-12,637,CREDIT,virement,valide,56
7944,OP007944,Fête hôtel.,2024-03-19,2024-03-19,1681,DEBIT,retrait,en attente,56
7945,OP007945,Déchirer aspect présence.,2024-02-23,2024-02-23,289,DEBIT,retrait,valide,56
7946,OP007946,Triste leur.,2024-02-07,2024-02-07,334,CREDIT,virement,en attente,56
7947,OP007947,Nommer.,2024-02-08,2024-02-08,415,DEBIT,retrait,en attente,56
7948,OP007948,Emporter oh attitude.,2024-01-31,2024-01-31,1251,DEBIT,retrait,en attente,56
7949,OP007949,Fin chiffre.,2023-12-26,2023-12-26,1449,DEBIT,versement,en attente,56
7950,OP007950,Île pas aimer.,2024-01-15,2024-01-15,818,CREDIT,versement,en attente,56
7951,OP007951,Rare bruit grave.,2024-01-01,2024-01-01,1822,DEBIT,versement,en attente,56
7952,OP007952,Loi sueur.,2023-12-23,2023-12-23,1227,DEBIT,virement,en attente,56
7953,OP007953,Remplacer chasse.,2024-01-05,2024-01-05,349,CREDIT,retrait,en attente,56
7954,OP007954,Plein loi moindre.,2023-11-24,2023-11-24,1112,CREDIT,versement,valide,56
7955,OP007955,Taille traiter attention médecin.,2023-12-18,2023-12-18,613,DEBIT,retrait,en attente,56
7956,OP007956,Droite élément.,2023-11-27,2023-11-27,1795,DEBIT,versement,en attente,56
7957,OP007957,Endormir port sauvage dire.,2023-11-22,2023-11-22,1280,CREDIT,retrait,valide,56
7958,OP007958,Condition voyage.,2023-11-10,2023-11-10,215,CREDIT,retrait,valide,56
7959,OP007959,Véritable nuit.,2023-11-17,2023-11-17,1373,DEBIT,virement,valide,56
7960,OP007960,Gouvernement page.,2023-11-10,2023-11-10,51,CREDIT,virement,valide,56
7961,OP007961,Repousser conduire.,2023-11-05,2023-11-05,1660,DEBIT,versement,valide,56
7962,OP007962,Inutile cinq.,2023-11-15,2023-11-15,1228,CREDIT,virement,valide,56
7963,OP007963,Enfance charger avec fusil.,2023-10-18,2023-10-18,1906,DEBIT,retrait,en attente,56
7964,OP007964,L'Une charge retourner.,2023-10-05,2023-10-05,1093,DEBIT,retrait,en attente,56
7965,OP007965,Frère entraîner prix fusil.,2023-10-12,2023-10-12,1649,CREDIT,retrait,valide,56
7966,OP007966,Neuf politique militaire.,2023-10-17,2023-10-17,1202,DEBIT,retrait,valide,56
7967,OP007967,Hôtel interroger.,2023-08-29,2023-08-29,172,DEBIT,virement,en attente,56
7968,OP007968,Étranger nombre histoire.,2023-09-03,2023-09-03,628,CREDIT,retrait,en attente,56
7969,OP007969,Suite tel.,2023-08-24,2023-08-24,471,DEBIT,virement,en attente,56
7970,OP007970,Pain jeune certainement.,2023-07-28,2023-07-28,104,DEBIT,versement,en attente,56
7971,OP007971,Sur manger heureux.,2023-08-11,2023-08-11,1171,DEBIT,virement,en attente,56
7972,OP007972,Coucher je marier.,2023-08-08,2023-08-08,859,DEBIT,retrait,valide,56
7973,OP007973,Dimanche histoire présenter.,2023-07-14,2023-07-14,1942,DEBIT,versement,en attente,56
