id_scoring,type_score,date_scoring,valeur_score,commentaire,id_compte,id_foyer
3469,compte,2024-12-19,428,Commander réclamer mettre si chose.,97.0,
3470,compte,2024-11-19,399,Ciel douter rire.,97.0,
3471,compte,2024-10-19,492,Accomplir objet haut être sujet beaucoup.,97.0,
3472,compte,2024-09-19,470,Grâce aucun esprit voisin accord révéler droite.,97.0,
3473,compte,2024-08-19,521,Léger contre matière présent sûr.,97.0,
3474,compte,2024-07-19,495,Apparaître endormir partout eh entrée bête parti.,97.0,
3475,compte,2024-06-19,314,Loi saison fin avant.,97.0,
3476,compte,2024-05-19,414,Allumer couler fille oublier.,97.0,
3477,compte,2024-04-19,814,Race note complètement particulier.,97.0,
3478,compte,2024-03-19,427,Depuis figurer figure nécessaire.,97.0,
3479,compte,2024-02-19,766,Obéir remettre montrer déjà marier bête.,97.0,
3480,compte,2024-01-19,660,Besoin aucun saint répandre contraire.,97.0,
3481,compte,2023-12-19,736,Sec ressembler répéter.,97.0,
3482,compte,2023-11-19,643,Cent perdre silence école feu.,97.0,
3483,compte,2023-10-19,480,Lorsque construire fuir couper.,97.0,
3484,compte,2023-09-19,682,Plonger masse défaut demi crainte.,97.0,
3485,compte,2023-08-19,466,Bonheur vaincre mal haine or public.,97.0,
3486,compte,2023-07-19,690,Habiter rire roi complètement désirer mode fille.,97.0,
3487,compte,2023-06-19,747,Trois mien éteindre hôtel courir sable aider six.,97.0,
3488,compte,2023-05-19,401,Vieux seulement parti trait.,97.0,
3489,compte,2023-04-19,406,Voisin oiseau souffrance titre sembler soir désir grand.,97.0,
3490,compte,2023-03-19,316,Son glisser envelopper entourer billet six franchir appuyer.,97.0,
3491,compte,2023-02-19,721,Céder mentir couper apercevoir non noire dont.,97.0,
3492,compte,2023-01-19,402,Loi île train voie quartier on frais.,97.0,
3493,compte,2025-12-19,815,Lumière habiller hôtel masse nation immense.,98.0,
3494,compte,2025-11-19,333,Précis immense si patron sommet soirée.,98.0,
3495,compte,2025-10-19,730,Neuf bas digne haute avouer aller.,98.0,
3496,compte,2025-09-19,765,Retourner digne type prière troisième.,98.0,
3497,compte,2025-08-19,417,Essayer jeune exister guère.,98.0,
3498,compte,2025-07-19,780,À et meilleur lire trésor port.,98.0,
3499,compte,2025-06-19,659,Là éclat moindre profond conduire droite.,98.0,
3500,compte,2025-05-19,775,Vêtir fait souvenir vite moyen.,98.0,
3501,compte,2025-04-19,483,Agir village tôt entre tellement pays.,98.0,
3502,compte,2025-03-19,529,Front présent respect décrire été après.,98.0,
3503,compte,2025-02-19,574,Table résultat habiter intérieur premier.,98.0,
3504,compte,2025-01-19,570,Commander éprouver hiver élément anglais certain aspect six.,98.0,
3505,compte,2024-12-19,724,Masse somme y grand commun.,98.0,
3506,compte,2024-11-19,304,Songer élément volonté autour fumer rapporter.,98.0,
3507,compte,2024-10-19,724,Paysage mot réalité froid mine arrière fin.,98.0,
3508,compte,2024-09-19,326,Lors dans problème barbe regretter service.,98.0,
3509,compte,2024-08-19,683,Haut naissance objet bande.,98.0,
3510,compte,2024-07-19,831,Peine abattre école titre silencieux chef soldat présenter.,98.0,
3511,compte,2024-06-19,625,Être fer inviter suffire fixe garder arrière.,98.0,
3512,compte,2024-05-19,740,Quinze cuisine emmener drame parfaitement.,98.0,
3513,compte,2024-04-19,700,Français rentrer fermer quart derrière.,98.0,
3514,compte,2024-03-19,702,Marier pleurer cheval d'autres.,98.0,
3515,compte,2024-02-19,739,Poète beau prévenir quel argent source.,98.0,
3516,compte,2024-01-19,699,Soutenir élever soirée imposer.,98.0,
3517,compte,2023-12-19,477,Compagnie garçon chair dès folie marquer.,98.0,
3518,compte,2023-11-19,625,Loin tâche mien.,98.0,
3519,compte,2023-10-19,747,Juger lentement répéter vers silence ordre politique pendant.,98.0,
3520,compte,2023-09-19,429,Secrétaire preuve champ événement contenter.,98.0,
3521,compte,2023-08-19,701,Reprendre soudain soleil venir répondre jambe inspirer.,98.0,
3522,compte,2023-07-19,566,Inviter air sommet aile soirée glace éviter.,98.0,
3523,compte,2023-06-19,462,Nouveau être effort avant rapidement.,98.0,
3524,compte,2023-05-19,508,Pénétrer craindre palais assurer ancien.,98.0,
3525,compte,2023-04-19,326,Morceau douleur anglais.,98.0,
3526,compte,2023-03-19,456,Fauteuil exiger lit depuis écarter diriger.,98.0,
3527,compte,2023-02-19,380,Maître valoir espace personne faible.,98.0,
3528,compte,2023-01-19,325,Unique tenir soin certain fumer vivant.,98.0,
3529,compte,2025-12-19,433,Police terminer recueillir situation année installer siège morceau.,99.0,
3530,compte,2025-11-19,666,Auteur pur rond neuf.,99.0,
3531,compte,2025-10-19,527,Saison avec obéir réel libre nommer.,99.0,
3532,compte,2025-09-19,848,Scène votre bas bon souvenir lien.,99.0,
3533,compte,2025-08-19,687,Représenter doucement grain énergie empire horizon toit.,99.0,
3534,compte,2025-07-19,352,Patron peau longtemps plaine douze impossible nerveux.,99.0,
3535,compte,2025-06-19,447,Planche silence science menacer chef oreille.,99.0,
3536,compte,2025-05-19,405,Prétendre falloir été obéir fenêtre mal.,99.0,
3537,compte,2025-04-19,425,Aussi prison préférer poste absolu condition préparer lentement.,99.0,
3538,compte,2025-03-19,589,Siège enfoncer secret poids papier.,99.0,
3539,compte,2025-02-19,484,Complet chose détruire éviter curieux beau.,99.0,
3540,compte,2025-01-19,806,Fer en emporter sol croire nombreux.,99.0,
3541,compte,2024-12-19,512,Détruire puis lèvre commander.,99.0,
3542,compte,2024-11-19,802,Également éloigner cependant construire oeil dresser âgé.,99.0,
3543,compte,2024-10-19,723,Terrain début ligne payer.,99.0,
3544,compte,2024-09-19,378,Voler marier quitter précieux silencieux garçon.,99.0,
3545,compte,2024-08-19,729,Jeter bientôt beau courant faim lisser construire.,99.0,
3546,compte,2024-07-19,621,Examiner faveur distance trois.,99.0,
3547,compte,2024-06-19,761,Relever marcher avec creuser palais mal.,99.0,
3548,compte,2024-05-19,484,Façon commander caresser mer environ sortir rideau.,99.0,
3549,compte,2024-04-19,482,Rire main près plutôt.,99.0,
3550,compte,2024-03-19,332,Terre vide midi fenêtre.,99.0,
3551,compte,2024-02-19,651,Rien secrétaire vieil but imposer rayon.,99.0,
3552,compte,2024-01-19,795,Cruel course si noir.,99.0,
3553,compte,2023-12-19,305,Marchand usage beaux suffire réfléchir.,99.0,
3554,compte,2023-11-19,560,Volonté veiller aucun devoir.,99.0,
3555,compte,2023-10-19,497,Contenir cent oeuvre rose endroit ci.,99.0,
3556,compte,2023-09-19,848,Sortir mouvement quelqu'un depuis recueillir arrivée noir tombe.,99.0,
3557,compte,2023-08-19,824,Attitude enfermer interroger convenir.,99.0,
3558,compte,2023-07-19,521,Voiture écrire frais côté.,99.0,
3559,compte,2023-06-19,417,Erreur passer exprimer serrer.,99.0,
3560,compte,2023-05-19,330,Ensuite apparence attacher emporter.,99.0,
3561,compte,2023-04-19,525,Hôtel marchand plante.,99.0,
3562,compte,2023-03-19,429,Suivre oublier souvent froid.,99.0,
3563,compte,2023-02-19,793,Mensonge pièce enfance imaginer que présent demeurer réunir.,99.0,
3564,compte,2023-01-19,394,Voir embrasser repas que connaissance nommer.,99.0,
3565,compte,2025-12-19,601,Frère oreille tandis que disposer.,100.0,
3566,compte,2025-11-19,807,As employer avouer ouvert.,100.0,
3567,compte,2025-10-19,709,Ailleurs vide terreur quitter.,100.0,
3568,compte,2025-09-19,556,Position bête attacher rapide seigneur premier.,100.0,
3569,compte,2025-08-19,587,Partout circonstance désormais réunir ce mari général.,100.0,
3570,compte,2025-07-19,405,Ton chez bande roche exécuter pas commencer.,100.0,
3571,compte,2025-06-19,619,Sec montagne figure chat malgré parole.,100.0,
3572,compte,2025-05-19,510,Mot toute bas absolu étendue défaut peuple.,100.0,
3573,compte,2025-04-19,799,Large recherche mériter image prendre ciel.,100.0,
3574,compte,2025-03-19,756,Arbre payer indiquer.,100.0,
3575,compte,2025-02-19,578,Mine où puissant deux continuer.,100.0,
3576,compte,2025-01-19,410,Travailler chasse étranger écraser consentir principe appuyer.,100.0,
3577,compte,2024-12-19,739,Sourire révéler ailleurs tout tenir trou fort.,100.0,
3578,compte,2024-11-19,661,Approcher métier compagnie traîner confiance action.,100.0,
3579,compte,2024-10-19,365,Séparer soutenir diriger usage fort violent.,100.0,
3580,compte,2024-09-19,334,Appel nation deviner banc lien propre.,100.0,
3581,compte,2024-08-19,559,Époque folie porter courir bien flamme parcourir.,100.0,
3582,compte,2024-07-19,600,Groupe chacun lueur large loi long.,100.0,
3583,compte,2024-06-19,843,Étouffer pouvoir temps ordre satisfaire autrement.,100.0,
3584,compte,2024-05-19,330,Peser arrivée paysan sourire chambre nommer.,100.0,
3585,compte,2024-04-19,630,Voler retrouver soldat milieu.,100.0,
3586,compte,2024-03-19,490,Toile jeunesse nom.,100.0,
3587,compte,2024-02-19,374,Tache aventure musique affirmer loin couvrir cause.,100.0,
3588,compte,2024-01-19,680,Signe madame retour réel prouver.,100.0,
3589,compte,2023-12-19,621,Comme prison eaux autrefois prêt causer important.,100.0,
3590,compte,2023-11-19,626,Public vaincre déjà hauteur minute noire source.,100.0,
3591,compte,2023-10-19,636,Inventer passé rue éprouver danser personne.,100.0,
3592,compte,2023-09-19,629,Le rire devenir long l'un rond.,100.0,
3593,compte,2023-08-19,367,Quitter garde réunir fidèle peu nord combat.,100.0,
3594,compte,2023-07-19,517,Pièce sommet cinquante tantôt principe table recherche.,100.0,
3595,compte,2023-06-19,405,Mal choisir faveur appeler.,100.0,
3596,compte,2023-05-19,376,Lourd grand propos point savoir jouer fruit.,100.0,
3597,compte,2023-04-19,731,Lien oncle fort entre mesure jeu distinguer.,100.0,
3598,compte,2023-03-19,745,Mouvement sauvage inviter chaud défendre.,100.0,
3599,compte,2023-02-19,627,Avoir jaune sûr police président.,100.0,
3600,compte,2023-01-19,350,Parent tombe précipiter juger marier immense doucement vers.,100.0,
3601,compte,2025-12-19,810,Près échapper mal police.,101.0,
3602,compte,2025-11-19,581,Grandir entraîner cas quitter.,101.0,
3603,compte,2025-10-19,427,Résister ouvrage gouvernement espérer.,101.0,
3604,compte,2025-09-19,634,Ordre examiner énorme regard rencontrer.,101.0,
3605,compte,2025-08-19,542,Endormir cabinet français malgré grain traîner.,101.0,
3606,compte,2025-07-19,902,Tenir armer user.,101.0,
3607,compte,2025-06-19,304,Qualité rouler attendre but répondre seconde.,101.0,
3608,compte,2025-05-19,591,Réalité envie jamais passage.,101.0,
3609,compte,2025-04-19,712,Toi chasse mais recevoir.,101.0,
3610,compte,2025-03-19,846,Empêcher phrase combien figure mettre.,101.0,
3611,compte,2025-02-19,340,Parent réflexion haine pourquoi user revoir songer.,101.0,
3612,compte,2025-01-19,316,Dormir reste côté.,101.0,
3613,compte,2024-12-19,397,Midi autre siècle sombre haut.,101.0,
3614,compte,2024-11-19,725,Femme soulever fort voilà jour.,101.0,
3615,compte,2024-10-19,581,Envelopper donc souhaiter étendue nez suite.,101.0,
3616,compte,2024-09-19,654,Ou hasard sien.,101.0,
3617,compte,2024-08-19,620,Partager chambre chair parfaitement race force.,101.0,
3618,compte,2024-07-19,348,Paquet attitude nul chien manger.,101.0,
3619,compte,2024-06-19,765,Front quart ton chiffre liberté quant à.,101.0,
3620,compte,2024-05-19,424,Visible souffrance trouver vêtir.,101.0,
3621,compte,2024-04-19,405,Mille simplement plein ignorer songer.,101.0,
3622,compte,2024-03-19,348,Champ tenter fine général d'abord officier former.,101.0,
3623,compte,2024-02-19,442,Disposer quoi abri miser remplacer aile jeune.,101.0,
3624,compte,2024-01-19,630,Baisser renverser moi monter bois lire.,101.0,
3625,compte,2023-12-19,746,Joindre fatigue chien plutôt douceur billet employer.,101.0,
3626,compte,2023-11-19,390,Et plante grave dos.,101.0,
3627,compte,2023-10-19,677,Compter recevoir recherche l'une pauvre phrase jamais.,101.0,
3628,compte,2023-09-19,850,Histoire être renoncer ne année agir.,101.0,
3629,compte,2023-08-19,353,Éloigner or peine présenter pas empire.,101.0,
3630,compte,2023-07-19,344,Marier personne bon simple réussir complet.,101.0,
3631,compte,2023-06-19,611,Promettre sauter discuter or.,101.0,
3632,compte,2023-05-19,637,Journal tromper pourquoi.,101.0,
3633,compte,2023-04-19,688,Soin éternel expliquer inquiéter céder.,101.0,
3634,compte,2023-03-19,474,Pièce bureau tu.,101.0,
3635,compte,2023-02-19,771,Impression silence réflexion oser direction.,101.0,
3636,compte,2023-01-19,626,Rouler peser pourquoi joli.,101.0,
3637,compte,2025-12-19,723,Étude faible venir essayer.,102.0,
3638,compte,2025-11-19,425,Bouche etc peau public juge.,102.0,
3639,compte,2025-10-19,546,Fond envoyer peine instinct.,102.0,
3640,compte,2025-09-19,801,Pierre cheveu simplement mariage vers étranger âge remettre.,102.0,
3641,compte,2025-08-19,629,Reposer seconde jour nu savoir exprimer libre perdre.,102.0,
3642,compte,2025-07-19,794,Approcher représenter témoin religion dire passé.,102.0,
3643,compte,2025-06-19,570,Fumée demi que père venir.,102.0,
3644,compte,2025-05-19,384,Hier élément inquiétude dessus rideau.,102.0,
3645,compte,2025-04-19,548,Parti billet protéger larme nombre prochain.,102.0,
3646,compte,2025-03-19,510,Vieux ceci étranger ensemble étage.,102.0,
3647,compte,2025-02-19,376,Lune curieux travail.,102.0,
3648,compte,2025-01-19,361,Prévenir franc ce ajouter oh fixer.,102.0,
3649,compte,2024-12-19,521,Avec étouffer plutôt.,102.0,
3650,compte,2024-11-19,694,Rayon haut animal.,102.0,
3651,compte,2024-10-19,407,Importer résoudre dix anglais meilleur précis.,102.0,
3652,compte,2024-09-19,840,Triste enfance poids former.,102.0,
3653,compte,2024-08-19,620,Bureau retour naissance rentrer.,102.0,
3654,compte,2024-07-19,619,Rejeter toit gouvernement frais désormais vue résoudre.,102.0,
3655,compte,2024-06-19,457,Yeux fait pleurer exécuter mal froid juger.,102.0,
3656,compte,2024-05-19,408,Cependant marche croix rendre vers défaut étendue.,102.0,
3657,compte,2024-04-19,524,Rapide or autrement content.,102.0,
3658,compte,2024-03-19,694,Intelligence signer colline partie vif déchirer françois plein.,102.0,
3659,compte,2024-02-19,825,Enfant prêter propos garde regarder.,102.0,
3660,compte,2024-01-19,709,Tuer distance ventre côte.,102.0,
3661,compte,2023-12-19,584,Pied tenter plein.,102.0,
3662,compte,2023-11-19,614,Revoir remarquer haïr façon roman.,102.0,
3663,compte,2023-10-19,404,Saison loup vieux été troubler plaire.,102.0,
3664,compte,2023-09-19,409,Sûr intérieur nommer discours rencontrer.,102.0,
3665,compte,2023-08-19,571,Chant lit reculer flot.,102.0,
3666,compte,2023-07-19,491,Bouche robe plante vaincre retirer combat diriger personne.,102.0,
3667,compte,2023-06-19,787,Soit révolution baisser brûler jusque passion.,102.0,
3668,compte,2023-05-19,763,Riche chaud espace ouvrage empire ville réalité.,102.0,
3669,compte,2023-04-19,421,Véritable parfaitement donc terme précipiter conduire port.,102.0,
3670,compte,2023-03-19,386,Doux tomber brusquement blanc relever marchand.,102.0,
3671,compte,2023-02-19,517,Bas figurer huit longtemps agent est.,102.0,
3672,compte,2023-01-19,814,Court salle paupière bois.,102.0,
3673,compte,2025-12-19,641,Curieux secours professeur lorsque renoncer marier sur six.,103.0,
3674,compte,2025-11-19,579,Difficile plan colon tromper.,103.0,
3675,compte,2025-10-19,350,Peuple dernier dernier disposer attaquer.,103.0,
3676,compte,2025-09-19,732,Ça heure me temps.,103.0,
3677,compte,2025-08-19,493,Corps livrer souffler.,103.0,
3678,compte,2025-07-19,582,Tirer intention joindre puis acheter glisser.,103.0,
3679,compte,2025-06-19,805,Habitude vide demander inquiétude chasse occasion abri.,103.0,
3680,compte,2025-05-19,411,Perdu poser aujourd'hui gauche valoir leur.,103.0,
3681,compte,2025-04-19,554,Dresser maintenir lumière.,103.0,
3682,compte,2025-03-19,524,Armer eh liberté roman d'autres début sang.,103.0,
3683,compte,2025-02-19,336,Finir effet envoyer fou.,103.0,
3684,compte,2025-01-19,544,Grave égal noire banc annoncer printemps politique défendre.,103.0,
3685,compte,2024-12-19,403,Finir temps retenir.,103.0,
3686,compte,2024-11-19,714,Anglais mois presque journal affirmer égal esprit.,103.0,
3687,compte,2024-10-19,403,Près nouveau poitrine ce.,103.0,
3688,compte,2024-09-19,574,Quant À faveur mourir construire.,103.0,
3689,compte,2024-08-19,475,Chanter fois usage impression complètement veiller toile.,103.0,
3690,compte,2024-07-19,655,Nuage pas former champ.,103.0,
3691,compte,2024-06-19,594,Un frais absolu compagnon goutte puissant.,103.0,
3692,compte,2024-05-19,396,Mer long faire.,103.0,
3693,compte,2024-04-19,788,Lueur chant semblable occasion coucher.,103.0,
3694,compte,2024-03-19,544,Même rapporter sang contraire secret pas.,103.0,
3695,compte,2024-02-19,371,Froid horizon sous.,103.0,
3696,compte,2024-01-19,640,Seuil jeu est détruire mouvement rejoindre.,103.0,
3697,compte,2023-12-19,445,Causer sorte puissance emmener tard réel.,103.0,
3698,compte,2023-11-19,785,Tempête derrière bas époque.,103.0,
3699,compte,2023-10-19,321,Un nécessaire jeunesse naissance tout et rayon.,103.0,
3700,compte,2023-09-19,570,Ignorer larme larme signe précieux contre étendue lèvre.,103.0,
3701,compte,2023-08-19,474,Suivant embrasser certain témoin.,103.0,
3702,compte,2023-07-19,309,Accent bête folie mauvais dégager particulier.,103.0,
